sportsDD0151d4b1-f4ad-41ac-8708-f476d973990c.txt,sports,football-nfl,,,,,
sportsDD018948a9-2a2a-406c-9639-e7362a2b6b1f.txt,sports,football-college,,,,,
sportsDD02def193-f87a-41ce-afe5-fe1e26e59459.txt,europe,terrorism,at-war,,,,
sportsDD033c6612-2606-45cb-8cb1-fe6a4421bc51.txt,sports,business,soccer,politics,,,
sportsDD035e6829-c767-46b2-874c-646dd34b5e72.txt,sports,basketball-nba,,,,,
sportsDD037be01f-d01f-471f-9a57-c47b89579e27.txt,sports,golf,world,europe,,,
sportsDD03965b96-30a9-4edc-a805-de61d69818ec.txt,travel,,,,,,
sportsDD042b5871-d85d-461f-81d9-87d14ef00c8d.txt,sports,soccer,,,,,
sportsDD04b6ff5f-3cd4-4a31-83bc-55cb99d5141d.txt,world,asia-pacific,middle-east,at-war,,,
sportsDD0577df95-f9d6-40e9-b500-dbb6428bf800.txt,arts,books,,,,,
sportsDD05b60bf9-5c6e-4285-8c55-98d88901b039.txt,science,technology,education,,,,
sportsDD05c7a386-a3d3-4e6e-8648-92c683d5efe9.txt,science,health,well,,,,
sportsDD0619c9a1-c838-48a0-ba3f-159c599ad529.txt,business,food,economy,markets,,,
sportsDD0644d0ff-38d9-4af1-b31f-9ba43068f02a.txt,science,environment,world,europe,business,dealbook,
sportsDD06c9a5cd-51a9-4110-9a99-a8a614718c56.txt,arts,nyc-events-guide,,,,,
sportsDD07276872-f0cb-436b-9056-01a2287fef63.txt,americas,at-war,politics,business,,,
sportsDD074652fe-0717-425c-9418-e7c322f03a49.txt,sports,baseball,,,,,
sportsDD074827ef-b22f-4b57-bca8-964bf436ad9d.txt,sports,basketball-college,,,,,
sportsDD07bd9b4e-b9be-4cb1-bcff-1401734c901e.txt,technology,bits,,,,,
sportsDD07d548d5-0b3b-43f2-83ef-aa078d371d1d.txt,sports,football-college,,,,,
sportsDD0878626e-fd42-40d7-a925-205d1d38628c.txt,sports,hockey,arts,music,,,
sportsDD089691a7-7ed3-4325-aed4-fe074f2a647b.txt,sports,soccer,europe,,,,
sportsDD08b66357-f899-41d2-bdcc-92fc096497f1.txt,sports,baseball,,,,,
sportsDD08f8b792-8e3c-40aa-ae4f-9aa92d41f4ca.txt,sports,basketball-college,,,,,
sportsDD0932c282-9a46-4391-93a1-a107365de1ea.txt,world,at-war,,,,,
sportsDD097c5d87-1b15-4f12-861b-8a411052b3c6.txt,business,automobiles,dealbook,sports,,,
sportsDD09a6a594-7288-4b43-9094-12e024505aab.txt,health,beauty,americas,,,,
sportsDD09b350d6-13e9-4263-b0e7-c3a8ad8c40ed.txt,style,health,well,,,,
sportsDD09bedd28-120f-4fa4-b318-512f530ab162.txt,arts,books,,,,,
sportsDD09d45458-8a1d-4f82-94ea-9eda3ded851a.txt,sports,hockey,americas,,,,
sportsDD0a00f85b-83b5-4787-8b96-0ca771a8bf2e.txt,sports,basketball-nba,,,,,
sportsDD0acedd05-e0a0-4574-9c5e-1f78187f9566.txt,sports,baseball,,,,,
sportsDD0add3bbf-23e7-4457-825f-6d192e907f45.txt,sports,football-college,,,,,
sportsDD0b58279a-c69e-4b38-9d80-8883a0a609e6.txt,politics,election,science,environment,,,
sportsDD0b700150-7f7b-4699-9249-4db9a9ab0a0a.txt,business,your-money,politics,,,,
sportsDD0ba37380-9699-4cf4-945a-bb150150b4ab.txt,sports,football-nfl,,,,,
sportsDD0bb82c59-0853-4f3f-98b8-bc9650c5adf2.txt,sports,football-college,,,,,
sportsDD0bffca3d-b2fc-48c6-889f-965c8a9970e7.txt,arts,nyc-events-guide,,,,,
sportsDD0c48e680-823b-4bac-8213-c15aaae98ce5.txt,arts,nyc-events-guide,books,,,,
sportsDD0ca58518-881e-40a9-a03c-7e4a9969b0fb.txt,sports,basketball-nba,,,,,
sportsDD0d05a16c-ad7b-441e-9704-2e2c0efa35ec.txt,arts,books,media,business,,,
sportsDD0d31a60f-c4ea-43c8-ab20-8a8a32048138.txt,health,americas,,,,,
sportsDD0d71e7c1-ee3e-4083-86a3-79cd5448c17f.txt,arts,books,americas,politics,,,
sportsDD0d733cc0-a54c-4b8e-815b-e2033f8e9b57.txt,world,europe,science,environment,,,
sportsDD0d82654c-2201-4495-b2b9-1c5f194f446b.txt,sports,football-nfl,,,,,
sportsDD0d95d37a-a953-4ede-9920-8355cc1ad6c4.txt,technology,bits,business,,,,
sportsDD0d97e3f7-66d0-4095-8992-dc7ed6d14025.txt,arts,nyc-events-guide,technology,business,bits,economy,
sportsDD0e1d901f-85c9-4a59-a1f0-a3abd2dd4489.txt,sports,baseball,,,,,
sportsDD0e4655b6-21f8-4e13-978b-0bf568bfcb48.txt,arts,books,,,,,
sportsDD0e5917eb-5bd1-48d7-a900-28b612dc872e.txt,technology,bits,arts,art-design,,,
sportsDD0e8cbcf8-a24b-470e-839e-0f6138f45db5.txt,sports,hockey,,,,,
sportsDD0eaababa-828a-4c2f-8cc5-becb29b373a2.txt,sports,football-college,,,,,
sportsDD0ee7811d-a3dc-4358-b41d-1d48f2ebefee.txt,science,environment,,,,,
sportsDD0f7f4608-ac6a-4539-afed-0943faa63910.txt,business,economy,politics,election,,,
sportsDD0f83ec7b-2d01-41fb-8f3b-c1b989de563e.txt,world,asia-pacific,at-war,terrorism,,,
sportsDD0fb922b7-ab21-4bbf-9a3f-e466c6c598bd.txt,sports,hockey,,,,,
sportsDD0fce814a-6cb1-4497-bdaf-e008f77a9ff9.txt,technology,personal-tech,,,,,
sportsDD0fd366ae-d9bd-42a2-8d4e-7a5438edfb30.txt,style,pets,,,,,
sportsDD1007a6fd-069a-481d-aca1-4b2c90132b16.txt,style,television,arts,,,,
sportsDD10121a4a-d844-4590-ae1b-178f6624cec0.txt,style,health,well,weddings,,,
sportsDD1013a174-2f7c-40d9-843c-00da4d3a4102.txt,world,science,environment,politics,business,,
sportsDD102c7eef-22f3-432a-a863-94c62cec5f63.txt,sports,soccer,politics,,,,
sportsDD104883aa-a326-4956-8831-73366a811545.txt,sports,soccer,politics,,,,
sportsDD1093656b-4629-432b-a6a5-698b8355f3c4.txt,health,well,,,,,
sportsDD10ae33bd-91bf-4a65-af4f-2b4e3b286f0a.txt,sports,tennis,,,,,
sportsDD10eafa38-ef8a-4e1b-9480-12ebfc69bb8a.txt,sports,basketball-college,,,,,
sportsDD110ead7a-aaee-4f65-878a-4c36908760b2.txt,sports,baseball,,,,,
sportsDD1130b2f0-0057-4438-8c27-b9947f3040a3.txt,americas,health,well,,,,
sportsDD119def8d-e306-4d50-97dd-0825e0010ac7.txt,americas,science,environment,politics,,,
sportsDD11baa336-5aaa-448f-8f1f-5cea1072df43.txt,arts,books,,,,,
sportsDD11beffd0-42a6-4d25-91e8-33f696345985.txt,business,automobiles,technology,bits,entrepreneurship,,
sportsDD11df664b-8887-4607-8b53-d4fd58f7b128.txt,politics,at-war,terrorism,americas,,,
sportsDD123f5c82-620c-415c-9034-117ade7eb65c.txt,arts,art-design,europe,business,,,
sportsDD1248b24d-30ea-4a9d-904d-0893975be3f1.txt,style,weddings,,,,,
sportsDD12919b63-a633-4fe9-a480-3801f856544d.txt,arts,nyc-events-guide,food,restaurant-search,,,
sportsDD12d379ea-391b-49d1-a049-7207149af948.txt,sports,baseball,,,,,
sportsDD12de2b7f-d69c-4c97-85f8-1f3d87ac441b.txt,sports,tennis,europe,,,,
sportsDD13344237-89db-417d-ade4-867ce10e21b1.txt,world,asia-pacific,at-war,,,,
sportsDD1338569d-6afa-4172-856c-2c14d2a5e442.txt,arts,nyc-events-guide,music,,,,
sportsDD13521ece-84ea-4a24-9f45-5e76362ce5fc.txt,europe,science,environment,politics,,,
sportsDD13706fca-f8c7-4bbd-88cc-6f3881da9464.txt,politics,election,,,,,
sportsDD1386f9b6-98e3-482a-8f34-b9e1d6af9a0d.txt,world,middle-east,terrorism,at-war,,,
